duration,timestamp,x,value_old,value
360,2011-06-15 3:26,3,0.0059,0.0059
60,2011-06-15 3:27,3,0.0037,0.0037
421,2011-06-15 3:34,1,0.0747,0.0747
720,2011-06-15 3:46,3,0.0028,0.0028
61,2011-06-15 3:47,3,0.0028,0.0028
961,2011-06-15 4:03,3,0.0075,0.0075
0,2011-06-15 4:03,1,0.0747,0.0747
360,2011-06-15 4:09,3,0.004,0.004
120,2011-06-15 4:11,1,0.0747,0.0747
0,2011-06-15 4:11,3,0.0063,0.0063
181,2011-06-15 4:14,3,0.0039,0.0039
60,2011-06-15 4:15,3,0.0055,0.0055
0,2011-06-15 4:15,1,0.0768,0.0768
60,2011-06-15 4:16,3,0.0034,0.0034
60,2011-06-15 4:17,3,0.0028,0.0028
180,2011-06-15 4:20,3,0.0033,0.0033
60,2011-06-15 4:21,3,0.0036,0.0036
61,2011-06-15 4:22,3,0.0028,0.0028
240,2011-06-15 4:26,3,0.0037,0.0037
781,2011-06-15 4:39,3,0.0086,0.0086
480,2011-06-15 4:47,1,0.085,0.085
0,2011-06-15 4:47,3,0.0098,0.0098
1502,2011-06-15 5:13,3,0.0036,0.0036
480,2011-06-15 5:21,3,0.0062,0.0062
901,2011-06-15 5:36,3,0.0229,0.0229
0,2011-06-15 5:36,1,0.0768,0.0768
61,2011-06-15 5:37,3,0.0505,0.0505
0,2011-06-15 5:37,1,0.0768,0.0768
60,2011-06-15 5:38,3,0.0119,0.0119
0,2011-06-15 5:38,1,0.083,0.083
60,2011-06-15 5:39,3,0.0052,0.0052
120,2011-06-15 5:41,1,0.0887,0.0887
0,2011-06-15 5:41,3,0.0082,0.0082
60,2011-06-15 5:42,3,0.0063,0.0063
1,2011-06-15 5:42,1,0.085,0.085
1321,2011-06-15 6:04,3,0.0028,0.0028
661,2011-06-15 6:15,3,0.0181,0.0181
2102,2011-06-15 6:50,3,0.0029,0.0029
721,2011-06-15 7:02,3,0.0043,0.0043
961,2011-06-15 7:18,3,0.0049,0.0049
60,2011-06-15 7:19,3,0.0031,0.0031
60,2011-06-15 7:20,1,0.0747,0.0747
0,2011-06-15 7:20,3,0.0087,0.0087
901,2011-06-15 7:35,1,0.0747,0.0747
0,2011-06-15 7:35,3,0.0102,0.0102
360,2011-06-15 7:41,3,0.0033,0.0033
1742,2011-06-15 8:10,1,0.0975,0.0975
0,2011-06-15 8:10,3,0.0035,0.0035
60,2011-06-15 8:11,1,1.6157,1.5
0,2011-06-15 8:11,3,0.3553,0.3553
60,2011-06-15 8:12,3,0.3568,0.3568
125,2011-06-13 22:21,3,0.0046,0.0046
61,2011-06-13 22:22,1,0.1293,0.1293
900,2011-06-13 22:37,3,0.003,0.003
721,2011-06-13 22:49,3,0.0032,0.0032
541,2011-06-13 22:58,3,0.0028,0.0028
480,2011-06-13 23:06,3,0.003,0.003
661,2011-06-13 23:17,3,0.0035,0.0035
2102,2011-06-13 23:52,1,0.0768,0.0768
0,2011-06-13 23:52,3,0.005,0.005
481,2011-06-14 0:00,3,0.0028,0.0028
300,2011-06-14 0:05,3,0.0036,0.0036
0,2011-06-14 0:05,1,0.104,0.104
1442,2011-06-14 0:29,3,0.0028,0.0028
0,2011-06-14 0:29,1,0.1505,0.1505
120,2011-06-14 0:31,3,0.0031,0.0031
1201,2011-06-14 0:51,1,0.0768,0.0768
0,2011-06-14 0:51,3,0.0029,0.0029
1082,2011-06-14 1:09,1,0.0906,0.0906
180,2011-06-14 1:12,3,0.0032,0.0032
360,2011-06-14 1:18,3,0.0032,0.0032
781,2011-06-14 1:31,1,0.2747,0.2747
60,2011-06-14 1:32,3,0.0042,0.0042
961,2011-06-14 1:48,1,0.1228,0.1228
0,2011-06-14 1:48,3,0.003,0.003
2703,2011-06-14 2:33,3,0.0076,0.0076
1021,2011-06-14 2:50,3,0.0061,0.0061
120,2011-06-14 2:52,1,0.0747,0.0747
61,2011-06-14 2:53,1,0.1117,0.1117
1081,2011-06-14 3:11,3,0.0048,0.0048
180,2011-06-14 3:14,3,0.0031,0.0031
360,2011-06-14 3:20,3,0.0029,0.0029
541,2011-06-14 3:29,3,0.0029,0.0029
901,2011-06-14 3:44,3,0.0209,0.0209
60,2011-06-14 3:45,3,0.0096,0.0096
60,2011-06-14 3:46,1,0.0768,0.0768
60,2011-06-14 3:47,3,0.0201,0.0201
0,2011-06-14 3:47,1,0.0941,0.0941
181,2011-06-14 3:50,3,0.0039,0.0039
1021,2011-06-14 4:08,3,0.0053,0.0053
1381,2011-06-14 4:31,1,0.0906,0.0906
541,2011-06-14 4:40,1,0.0747,0.0747
0,2011-06-14 4:40,3,0.0038,0.0038
60,2011-06-14 4:41,3,0.0032,0.0032
901,2011-06-14 4:56,3,0.0034,0.0034
421,2011-06-14 5:03,3,0.0029,0.0029
780,2011-06-14 5:16,1,0.085,0.085
60,2011-06-14 5:17,3,0.0073,0.0073
1,2011-06-14 5:17,1,0.0992,0.0992
1021,2011-06-14 5:34,3,0.0032,0.0032
360,2011-06-14 5:40,3,0.0063,0.0063
120,2011-06-14 5:42,1,0.1925,0.1925
1201,2011-06-14 6:02,3,0.0072,0.0072
1,2011-06-14 6:02,1,0.083,0.083
1201,2011-06-14 6:22,3,0.0042,0.0042
2102,2011-06-14 6:57,3,0.0051,0.0051
781,2011-06-14 7:10,3,0.0034,0.0034
60,2011-06-14 7:11,3,0.0029,0.0029
721,2011-06-14 7:23,3,0.003,0.003
360,2011-06-14 7:29,1,1.3425,1.3425
0,2011-06-14 7:29,3,0.0079,0.0079
60,2011-06-14 7:30,3,0.0106,0.0106
1,2011-06-14 7:30,1,0.0768,0.0768
60,2011-06-14 7:31,1,0.1117,0.1117
0,2011-06-14 7:31,3,0.0167,0.0167
60,2011-06-14 7:32,1,0.0747,0.0747
0,2011-06-14 7:32,3,0.0068,0.0068
60,2011-06-14 7:33,3,0.0108,0.0108
125,2011-06-09 23:41,3,0.0071,0.0071
1140,2011-06-10 0:00,3,0.0078,0.0078
0,2011-06-10 0:00,1,0.116,0.116
61,2011-06-10 0:01,1,0.0992,0.0992
0,2011-06-10 0:01,3,0.0029,0.0029
1441,2011-06-10 0:25,1,0.0747,0.0747
0,2011-06-10 0:25,3,0.012,0.012
1262,2011-06-10 0:46,3,0.0042,0.0042
0,2011-06-10 0:46,1,0.0992,0.0992
300,2011-06-10 0:51,3,0.0028,0.0028
241,2011-06-10 0:55,1,0.0924,0.0924
0,2011-06-10 0:55,3,0.0036,0.0036
60,2011-06-10 0:56,3,0.0074,0.0074
1141,2011-06-10 1:15,1,0.0789,0.0789
0,2011-06-10 1:15,3,0.1232,0.1232
360,2011-06-10 1:21,3,0.0049,0.0049
1021,2011-06-10 1:38,3,0.0036,0.0036
61,2011-06-10 1:39,1,0.081,0.081
0,2011-06-10 1:39,3,0.004,0.004
60,2011-06-10 1:40,1,0.0747,0.0747
781,2011-06-10 1:53,1,0.1201,0.1201
0,2011-06-10 1:53,3,0.0036,0.0036
781,2011-06-10 2:06,3,0.0031,0.0031
60,2011-06-10 2:07,3,0.0107,0.0107
1862,2011-06-10 2:38,3,0.0048,0.0048
0,2011-06-10 2:38,1,0.0747,0.0747
1261,2011-06-10 2:59,3,0.0099,0.0099
0,2011-06-10 2:59,1,0.0789,0.0789
781,2011-06-10 3:12,3,0.003,0.003
1742,2011-06-10 3:41,1,0.0747,0.0747
0,2011-06-10 3:41,3,0.0042,0.0042
60,2011-06-10 3:42,3,0.0036,0.0036
420,2011-06-10 3:49,3,0.003,0.003
301,2011-06-10 3:54,3,0.0045,0.0045
240,2011-06-10 3:58,1,0.0941,0.0941
0,2011-06-10 3:58,3,0.0032,0.0032
60,2011-06-10 3:59,1,0.083,0.083
0,2011-06-10 3:59,3,0.0042,0.0042
2103,2011-06-10 4:34,1,0.0906,0.0906
0,2011-06-10 4:34,3,0.0241,0.0241
240,2011-06-10 4:38,3,0.0094,0.0094
60,2011-06-10 4:39,3,0.013,0.013
120,2011-06-10 4:41,1,0.1072,0.1072
0,2011-06-10 4:41,3,0.0175,0.0175
121,2011-06-10 4:43,1,0.0924,0.0924
60,2011-06-10 4:44,3,0.0361,0.0361
180,2011-06-10 4:47,1,0.0924,0.0924
0,2011-06-10 4:47,3,0.0029,0.0029
180,2011-06-10 4:50,3,0.0079,0.0079
60,2011-06-10 4:51,3,0.008,0.008
60,2011-06-10 4:52,1,0.0768,0.0768
61,2011-06-10 4:53,3,0.0342,0.0342
120,2011-06-10 4:55,3,0.023,0.023
0,2011-06-10 4:55,1,0.0789,0.0789
60,2011-06-10 4:56,3,0.0536,0.0536
0,2011-06-10 4:56,1,0.0975,0.0975
661,2011-06-10 5:07,3,0.0055,0.0055
420,2011-06-10 5:14,3,0.0166,0.0166
181,2011-06-10 5:17,3,0.0038,0.0038
360,2011-06-10 5:23,1,0.0768,0.0768
2822,2011-06-10 6:10,3,0.0383,0.0383
1,2011-06-10 6:10,1,0.0789,0.0789
60,2011-06-10 6:11,3,0.006,0.006
120,2011-06-10 6:13,1,1.1867,1.1867
0,2011-06-10 6:13,3,0.0101,0.0101
60,2011-06-10 6:14,1,1.2319,1.2319
0,2011-06-10 6:14,3,0.2119,0.2119
240,2011-06-10 6:18,3,0.0036,0.0036
0,2011-06-10 6:18,1,0.9146,0.9146
124,2011-06-09 0:06,3,0.0054,0.0054
301,2011-06-09 0:11,1,0.0924,0.0924
0,2011-06-09 0:11,3,0.0551,0.0551
60,2011-06-09 0:12,1,0.1215,0.1215
0,2011-06-09 0:12,3,0.0049,0.0049
60,2011-06-09 0:13,1,0.085,0.085
0,2011-06-09 0:13,3,0.0108,0.0108
1562,2011-06-09 0:39,3,0.0035,0.0035
120,2011-06-09 0:41,3,0.0048,0.0048
4204,2011-06-09 1:51,1,0.0975,0.0975
0,2011-06-09 1:51,3,0.0058,0.0058
120,2011-06-09 1:53,3,0.0043,0.0043
0,2011-06-09 1:53,1,0.1056,0.1056
121,2011-06-09 1:55,3,0.0037,0.0037
0,2011-06-09 1:55,1,0.1255,0.1255
1381,2011-06-09 2:18,3,0.0039,0.0039
120,2011-06-09 2:20,3,0.004,0.004
3004,2011-06-09 3:10,3,0.004,0.004
4024,2011-06-09 4:17,1,0.1415,0.1415
0,2011-06-09 4:17,3,0.0103,0.0103
60,2011-06-09 4:18,3,0.0051,0.0051
360,2011-06-09 4:24,3,0.0036,0.0036
1442,2011-06-09 4:48,1,0.085,0.085
0,2011-06-09 4:48,3,0.0224,0.0224
721,2011-06-09 5:00,1,0.0992,0.0992
0,2011-06-09 5:00,3,0.022,0.022
60,2011-06-09 5:01,1,0.1802,0.1802
0,2011-06-09 5:01,3,0.004,0.004
120,2011-06-09 5:03,1,0.083,0.083
60,2011-06-09 5:04,3,0.0094,0.0094
0,2011-06-09 5:04,1,0.083,0.083
601,2011-06-09 5:14,3,0.0035,0.0035
420,2011-06-09 5:21,3,0.0061,0.0061
181,2011-06-09 5:24,3,0.0038,0.0038
720,2011-06-09 5:36,3,0.0072,0.0072
241,2011-06-09 5:40,3,0.009,0.009
0,2011-06-09 5:40,1,0.083,0.083
1381,2011-06-09 6:03,3,0.0058,0.0058
601,2011-06-09 6:13,1,0.0924,0.0924
0,2011-06-09 6:13,3,0.006,0.006
781,2011-06-09 6:26,1,0.1293,0.1293
0,2011-06-09 6:26,3,0.0058,0.0058
300,2011-06-09 6:31,1,0.1117,0.1117
0,2011-06-09 6:31,3,0.0042,0.0042
121,2011-06-09 6:34,1,0.1281,0.1281
300,2011-06-09 6:39,3,0.0182,0.0182
0,2011-06-09 6:39,1,0.0975,0.0975
60,2011-06-09 6:40,3,0.0069,0.0069
0,2011-06-09 6:40,1,0.0941,0.0941
60,2011-06-09 6:41,3,0.0034,0.0034
60,2011-06-09 6:42,3,0.0051,0.0051
1,2011-06-09 6:42,1,0.0924,0.0924
60,2011-06-09 6:43,3,0.0052,0.0052
120,2011-06-09 6:45,3,0.0035,0.0035
2763,2011-06-09 7:31,3,0.0036,0.0036
2101,2011-06-09 8:06,1,0.0975,0.0975
0,2011-06-09 8:06,3,0.0185,0.0185
60,2011-06-09 8:07,3,0.016,0.016
600,2011-06-09 8:17,1,0.5,0.5
61,2011-06-09 8:18,1,1.5767,1.5
0,2011-06-09 8:18,3,0.4214,0.4214
120,2011-06-09 8:20,1,1.7019,1.5
0,2011-06-09 8:20,3,0.992,0.992
60,2011-06-09 8:21,1,0.2057,0.2057
0,2011-06-09 8:21,3,0.094,0.094
60,2011-06-09 8:22,1,0.2581,0.2581
0,2011-06-09 8:22,3,0.0051,0.0051
124,2011-06-08 0:24,3,0.0049,0.0049
120,2011-06-08 0:26,3,0.0033,0.0033
1622,2011-06-08 0:53,3,0.003,0.003
180,2011-06-08 0:56,1,0.1174,0.1174
661,2011-06-08 1:07,3,0.0029,0.0029
2702,2011-06-08 1:52,3,0.0033,0.0033
301,2011-06-08 1:57,3,0.0029,0.0029
1201,2011-06-08 2:17,1,0.0941,0.0941
0,2011-06-08 2:17,3,0.0034,0.0034
60,2011-06-08 2:18,1,0.146,0.146
0,2011-06-08 2:18,3,0.0043,0.0043
180,2011-06-08 2:21,3,0.0031,0.0031
1,2011-06-08 2:21,1,0.0747,0.0747
120,2011-06-08 2:23,1,0.163,0.163
60,2011-06-08 2:24,3,0.0078,0.0078
0,2011-06-08 2:24,1,0.0747,0.0747
1742,2011-06-08 2:53,3,0.0039,0.0039
360,2011-06-08 2:59,3,0.0032,0.0032
721,2011-06-08 3:11,3,0.003,0.003
420,2011-06-08 3:18,3,0.0029,0.0029
121,2011-06-08 3:20,3,0.0033,0.0033
60,2011-06-08 3:21,3,0.0028,0.0028
60,2011-06-08 3:22,3,0.0028,0.0028
721,2011-06-08 3:34,3,0.0032,0.0032
120,2011-06-08 3:36,3,0.0049,0.0049
1321,2011-06-08 3:58,3,0.0032,0.0032
181,2011-06-08 4:01,3,0.0028,0.0028
60,2011-06-08 4:02,3,0.0036,0.0036
0,2011-06-08 4:02,1,0.0768,0.0768
781,2011-06-08 4:15,3,0.0056,0.0056
0,2011-06-08 4:15,1,0.1072,0.1072
60,2011-06-08 4:16,3,0.0061,0.0061
0,2011-06-08 4:16,1,0.0747,0.0747
1081,2011-06-08 4:34,3,0.0062,0.0062
0,2011-06-08 4:34,1,0.0924,0.0924
240,2011-06-08 4:38,1,0.1056,0.1056
301,2011-06-08 4:43,1,0.182,0.182
0,2011-06-08 4:43,3,0.0152,0.0152
360,2011-06-08 4:49,3,0.0032,0.0032
541,2011-06-08 4:58,1,0.1117,0.1117
120,2011-06-08 5:00,1,0.1391,0.1391
0,2011-06-08 5:00,3,0.003,0.003
1321,2011-06-08 5:22,1,0.0747,0.0747
0,2011-06-08 5:22,3,0.0062,0.0062
181,2011-06-08 5:25,3,0.0036,0.0036
1201,2011-06-08 5:45,3,0.0051,0.0051
0,2011-06-08 5:45,1,0.083,0.083
1562,2011-06-08 6:11,3,0.003,0.003
120,2011-06-08 6:13,3,0.0043,0.0043
60,2011-06-08 6:14,1,0.0768,0.0768
0,2011-06-08 6:14,3,0.0085,0.0085
60,2011-06-08 6:15,1,0.083,0.083
0,2011-06-08 6:15,3,0.0305,0.0305
60,2011-06-08 6:16,3,0.0036,0.0036
181,2011-06-08 6:19,1,0.0747,0.0747
0,2011-06-08 6:19,3,0.0171,0.0171
60,2011-06-08 6:20,3,0.0078,0.0078
1321,2011-06-08 6:42,1,0.0906,0.0906
60,2011-06-08 6:43,3,0.0032,0.0032
361,2011-06-08 6:49,3,0.0034,0.0034
1502,2011-06-08 7:14,3,0.0048,0.0048
300,2011-06-08 7:19,3,0.0028,0.0028
120,2011-06-08 7:21,3,0.0031,0.0031
240,2011-06-08 7:25,1,0.0768,0.0768
121,2011-06-08 7:27,3,0.003,0.003
780,2011-06-08 7:40,3,0.0028,0.0028
60,2011-06-08 7:41,1,0.0768,0.0768
0,2011-06-08 7:41,3,0.0039,0.0039
120,2011-06-08 7:43,3,0.0214,0.0214
1,2011-06-08 7:43,1,0.0887,0.0887
60,2011-06-08 7:44,1,0.1215,0.1215
0,2011-06-08 7:44,3,0.0073,0.0073
120,2011-06-08 7:46,1,0.0941,0.0941
0,2011-06-08 7:46,3,0.0124,0.0124
125,2011-06-07 3:38,3,0.0072,0.0072
60,2011-06-07 3:39,1,0.081,0.081
0,2011-06-07 3:39,3,0.0167,0.0167
60,2011-06-07 3:40,3,0.0052,0.0052
0,2011-06-07 3:40,1,0.0747,0.0747
60,2011-06-07 3:41,3,0.0036,0.0036
1,2011-06-07 3:41,1,0.0924,0.0924
1561,2011-06-07 4:07,3,0.0031,0.0031
360,2011-06-07 4:13,3,0.0062,0.0062
120,2011-06-07 4:15,3,0.0063,0.0063
1022,2011-06-07 4:32,3,0.003,0.003
1922,2011-06-07 5:04,3,0.0033,0.0033
1021,2011-06-07 5:21,3,0.0036,0.0036
60,2011-06-07 5:22,3,0.004,0.004
1381,2011-06-07 5:45,3,0.0034,0.0034
60,2011-06-07 5:46,3,0.0064,0.0064
1,2011-06-07 5:46,1,0.0768,0.0768
180,2011-06-07 5:49,3,0.0034,0.0034
901,2011-06-07 6:04,1,0.2581,0.2581
0,2011-06-07 6:04,3,0.0794,0.0794
120,2011-06-07 6:06,3,0.0194,0.0194
60,2011-06-07 6:07,3,0.0036,0.0036
60,2011-06-07 6:08,1,0.1056,0.1056
0,2011-06-07 6:08,3,0.0034,0.0034
1322,2011-06-07 6:30,3,0.0028,0.0028
901,2011-06-07 6:45,3,0.0077,0.0077
60,2011-06-07 6:46,3,0.0029,0.0029
180,2011-06-07 6:49,3,0.0031,0.0031
661,2011-06-07 7:00,3,0.0048,0.0048
1982,2011-06-07 7:33,3,0.0029,0.0029
481,2011-06-07 7:41,3,0.0037,0.0037
360,2011-06-07 7:47,3,0.0029,0.0029
240,2011-06-07 7:51,3,0.0039,0.0039
60,2011-06-07 7:52,3,0.0034,0.0034
1382,2011-06-07 8:15,3,0.0034,0.0034
60,2011-06-07 8:16,3,0.0039,0.0039
480,2011-06-07 8:24,3,0.0054,0.0054
600,2011-06-07 8:34,3,0.0116,0.0116
0,2011-06-07 8:34,1,0.0747,0.0747
61,2011-06-07 8:35,1,1.0198,1.0198
0,2011-06-07 8:35,3,0.0064,0.0064
126,2011-06-05 2:54,3,0.0072,0.0072
3423,2011-06-05 3:51,1,0.0747,0.0747
901,2011-06-05 4:06,3,0.0029,0.0029
1201,2011-06-05 4:26,3,0.0031,0.0031
60,2011-06-05 4:27,3,0.0036,0.0036
721,2011-06-05 4:39,3,0.0036,0.0036
2643,2011-06-05 5:23,3,0.003,0.003
1141,2011-06-05 5:42,3,0.0034,0.0034
781,2011-06-05 5:55,3,0.0031,0.0031
1381,2011-06-05 6:18,3,0.0034,0.0034
120,2011-06-05 6:20,3,0.0029,0.0029
1142,2011-06-05 6:39,3,0.0034,0.0034
600,2011-06-05 6:49,3,0.0075,0.0075
1682,2011-06-05 7:17,3,0.0032,0.0032
180,2011-06-05 7:20,3,0.0029,0.0029
541,2011-06-05 7:29,1,0.146,0.146
661,2011-06-05 7:40,1,0.0906,0.0906
0,2011-06-05 7:40,3,0.0078,0.0078
1201,2011-06-05 8:00,3,0.0072,0.0072
360,2011-06-05 8:06,3,0.0069,0.0069
1,2011-06-05 8:06,1,0.0768,0.0768
60,2011-06-05 8:07,3,0.0055,0.0055
660,2011-06-05 8:18,3,0.0028,0.0028
121,2011-06-05 8:20,3,0.0032,0.0032
1441,2011-06-05 8:44,3,0.0028,0.0028
421,2011-06-05 8:51,1,0.0906,0.0906
961,2011-06-05 9:07,3,0.0029,0.0029
60,2011-06-05 9:08,1,0.0924,0.0924
0,2011-06-05 9:08,3,0.0043,0.0043
120,2011-06-05 9:10,1,0.0768,0.0768
60,2011-06-05 9:11,3,0.0125,0.0125
0,2011-06-05 9:11,1,0.0747,0.0747
60,2011-06-05 9:12,1,0.0747,0.0747
0,2011-06-05 9:12,3,0.0031,0.0031
61,2011-06-05 9:13,1,0.0789,0.0789
0,2011-06-05 9:13,3,0.0268,0.0268
240,2011-06-05 9:17,1,0.16,0.16
0,2011-06-05 9:17,3,0.0093,0.0093
300,2011-06-05 9:22,1,0.1728,0.1728
61,2011-06-05 9:23,3,0.0028,0.0028
0,2011-06-05 9:23,1,0.1471,0.1471
60,2011-06-05 9:24,3,0.0028,0.0028
0,2011-06-05 9:24,1,0.0747,0.0747
60,2011-06-05 9:25,3,0.0213,0.0213
0,2011-06-05 9:25,1,0.0789,0.0789
60,2011-06-05 9:26,3,0.0032,0.0032
0,2011-06-05 9:26,1,0.0747,0.0747
125,2011-06-04 1:56,3,0.006,0.006
60,2011-06-04 1:57,1,0.0747,0.0747
480,2011-06-04 2:05,3,0.003,0.003
3964,2011-06-04 3:11,3,0.0028,0.0028
2703,2011-06-04 3:56,3,0.0028,0.0028
6306,2011-06-04 5:41,1,0.0789,0.0789
0,2011-06-04 5:41,3,0.0078,0.0078
181,2011-06-04 5:44,3,0.0033,0.0033
0,2011-06-04 5:44,1,0.0941,0.0941
60,2011-06-04 5:45,1,0.1215,0.1215
0,2011-06-04 5:45,3,0.0044,0.0044
420,2011-06-04 5:52,3,0.0029,0.0029
121,2011-06-04 5:54,1,0.0747,0.0747
2582,2011-06-04 6:37,1,0.0992,0.0992
0,2011-06-04 6:37,3,0.0051,0.0051
721,2011-06-04 6:49,3,0.0034,0.0034
1141,2011-06-04 7:08,1,0.0747,0.0747
0,2011-06-04 7:08,3,0.011,0.011
1142,2011-06-04 7:27,3,0.0029,0.0029
120,2011-06-04 7:29,1,0.0975,0.0975
781,2011-06-04 7:42,1,0.0747,0.0747
0,2011-06-04 7:42,3,0.0034,0.0034
60,2011-06-04 7:43,3,0.0032,0.0032
420,2011-06-04 7:50,1,0.0747,0.0747
301,2011-06-04 7:55,1,0.0924,0.0924
0,2011-06-04 7:55,3,0.013,0.013
60,2011-06-04 7:56,3,0.01,0.01
0,2011-06-04 7:56,1,0.083,0.083
60,2011-06-04 7:57,1,0.1793,0.1793
0,2011-06-04 7:57,3,0.0138,0.0138
60,2011-06-04 7:58,1,0.0768,0.0768
421,2011-06-04 8:05,3,0.0032,0.0032
240,2011-06-04 8:09,3,0.0041,0.0041
0,2011-06-04 8:09,1,0.0747,0.0747
120,2011-06-04 8:11,3,0.0033,0.0033
1202,2011-06-04 8:31,1,0.0941,0.0941
300,2011-06-04 8:36,1,0.0747,0.0747
180,2011-06-04 8:39,3,0.0063,0.0063
125,2011-06-03 0:45,1,0.081,0.081
0,2011-06-03 0:45,3,0.024,0.024
1381,2011-06-03 1:08,3,0.0029,0.0029
60,2011-06-03 1:09,3,0.0028,0.0028
2643,2011-06-03 1:54,3,0.003,0.003
2102,2011-06-03 2:29,3,0.0031,0.0031
240,2011-06-03 2:33,1,0.0975,0.0975
901,2011-06-03 2:48,1,0.1102,0.1102
180,2011-06-03 2:51,1,0.1306,0.1306
1081,2011-06-03 3:09,3,0.0031,0.0031
301,2011-06-03 3:14,3,0.0029,0.0029
60,2011-06-03 3:15,1,0.0975,0.0975
120,2011-06-03 3:17,1,0.0975,0.0975
300,2011-06-03 3:22,1,0.0992,0.0992
61,2011-06-03 3:23,1,0.1117,0.1117
0,2011-06-03 3:23,3,0.0032,0.0032
480,2011-06-03 3:31,1,0.083,0.083
0,2011-06-03 3:31,3,0.0037,0.0037
541,2011-06-03 3:40,3,0.0028,0.0028
3424,2011-06-03 4:37,1,0.081,0.081
120,2011-06-03 4:39,3,0.0037,0.0037
660,2011-06-03 4:50,3,0.0039,0.0039
1,2011-06-03 4:50,1,0.0768,0.0768
360,2011-06-03 4:56,3,0.0028,0.0028
481,2011-06-03 5:04,1,0.081,0.081
60,2011-06-03 5:05,3,0.0029,0.0029
0,2011-06-03 5:05,1,0.0924,0.0924
1141,2011-06-03 5:24,3,0.0084,0.0084
0,2011-06-03 5:24,1,0.0747,0.0747
60,2011-06-03 5:25,3,0.0072,0.0072
1322,2011-06-03 5:47,1,0.1117,0.1117
0,2011-06-03 5:47,3,0.0046,0.0046
661,2011-06-03 5:58,3,0.0028,0.0028
1681,2011-06-03 6:26,1,0.1319,0.1319
0,2011-06-03 6:26,3,0.0383,0.0383
181,2011-06-03 6:29,3,0.0029,0.0029
300,2011-06-03 6:34,3,0.0028,0.0028
1081,2011-06-03 6:52,1,0.0768,0.0768
0,2011-06-03 6:52,3,0.0057,0.0057
301,2011-06-03 6:57,1,0.0747,0.0747
0,2011-06-03 6:57,3,0.0296,0.0296
240,2011-06-03 7:01,1,0.0924,0.0924
0,2011-06-03 7:01,3,0.0036,0.0036
60,2011-06-03 7:02,1,0.0906,0.0906
0,2011-06-03 7:02,3,0.0061,0.0061
781,2011-06-03 7:15,1,0.0747,0.0747
0,2011-06-03 7:15,3,0.0436,0.0436
180,2011-06-03 7:18,3,0.0036,0.0036
1,2011-06-03 7:18,1,0.0768,0.0768
420,2011-06-03 7:25,3,0.0055,0.0055
2342,2011-06-03 8:04,1,0.0789,0.0789
0,2011-06-03 8:04,3,0.0028,0.0028
181,2011-06-03 8:07,1,0.0747,0.0747
0,2011-06-03 8:07,3,0.0143,0.0143
124,2011-06-02 1:15,3,0.007,0.007
60,2011-06-02 1:16,3,0.0054,0.0054
0,2011-06-02 1:16,1,0.083,0.083
4864,2011-06-02 2:37,3,0.004,0.004
1142,2011-06-02 2:56,3,0.0028,0.0028
901,2011-06-02 3:11,3,0.0028,0.0028
240,2011-06-02 3:15,3,0.0029,0.0029
1382,2011-06-02 3:38,1,0.0747,0.0747
0,2011-06-02 3:38,3,0.0158,0.0158
120,2011-06-02 3:40,3,0.0028,0.0028
1021,2011-06-02 3:57,3,0.0077,0.0077
60,2011-06-02 3:58,3,0.0032,0.0032
1141,2011-06-02 4:17,3,0.0029,0.0029
421,2011-06-02 4:24,3,0.0029,0.0029
1081,2011-06-02 4:42,3,0.0029,0.0029
300,2011-06-02 4:47,1,0.0992,0.0992
721,2011-06-02 4:59,3,0.0031,0.0031
781,2011-06-02 5:12,3,0.0074,0.0074
0,2011-06-02 5:12,1,0.116,0.116
360,2011-06-02 5:18,1,0.0924,0.0924
0,2011-06-02 5:18,3,0.0067,0.0067
481,2011-06-02 5:26,3,0.0043,0.0043
300,2011-06-02 5:31,3,0.0036,0.0036
180,2011-06-02 5:34,1,0.0789,0.0789
0,2011-06-02 5:34,3,0.0081,0.0081
4024,2011-06-02 6:41,3,0.0033,0.0033
481,2011-06-02 6:49,3,0.0042,0.0042
120,2011-06-02 6:51,3,0.0046,0.0046
0,2011-06-02 6:51,1,0.083,0.083
60,2011-06-02 6:52,3,0.01,0.01
61,2011-06-02 6:53,1,0.0768,0.0768
0,2011-06-02 6:53,3,0.0084,0.0084
60,2011-06-02 6:54,3,0.0028,0.0028
60,2011-06-02 6:55,1,0.0941,0.0941
60,2011-06-02 6:56,1,0.2771,0.2771
60,2011-06-02 6:57,3,0.0029,0.0029
0,2011-06-02 6:57,1,0.0768,0.0768
120,2011-06-02 6:59,1,0.0747,0.0747
0,2011-06-02 6:59,3,0.0102,0.0102
121,2011-06-02 7:01,1,0.0768,0.0768
60,2011-06-02 7:02,3,0.0034,0.0034
0,2011-06-02 7:02,1,0.0768,0.0768
60,2011-06-02 7:03,3,0.0204,0.0204
0,2011-06-02 7:03,1,0.0768,0.0768
60,2011-06-02 7:04,3,0.0326,0.0326
0,2011-06-02 7:04,1,0.1959,0.1959
481,2011-06-02 7:12,3,0.0029,0.0029
120,2011-06-02 7:14,3,0.0029,0.0029
60,2011-06-02 7:15,3,0.003,0.003
0,2011-06-02 7:15,1,0.083,0.083
60,2011-06-02 7:16,3,0.0257,0.0257
0,2011-06-02 7:16,1,0.1117,0.1117
60,2011-06-02 7:17,3,0.0153,0.0153
