timestamp,value
2018-09-10 11:10:00,643
2018-09-10 11:40:00,666
2018-09-10 12:10:00,673
2018-09-10 12:40:00,668
2018-09-10 13:10:00,683
2018-09-10 13:40:00,690
2018-09-10 14:10:00,674
2018-09-10 14:40:00,679
2018-09-10 15:10:00,656
2018-09-10 15:40:00,638
2018-09-10 16:10:00,584
2018-09-10 16:40:00,533
2018-09-10 17:10:00,460
2018-09-10 17:40:00,412
2018-09-10 18:10:00,332
2018-09-10 18:40:00,275
2018-09-10 19:10:00,240
2018-09-10 19:40:00,211
2018-09-10 20:10:00,178
2018-09-10 20:40:00,151
2018-09-10 21:10:00,129
2018-09-10 21:40:00,114
2018-09-10 22:10:00,102
2018-09-10 22:40:00,88
2018-09-10 23:10:00,79
2018-09-10 23:40:00,71
2018-09-11 00:10:00,64
2018-09-11 00:40:00,59
2018-09-11 01:10:00,55
2018-09-11 01:40:00,51
2018-09-11 02:10:00,49
2018-09-11 02:40:00,47
2018-09-11 03:10:00,46
2018-09-11 03:40:00,45
2018-09-11 04:10:00,45
2018-09-11 04:40:00,21
2018-09-11 05:10:00,17
2018-09-11 05:40:00,18
2018-09-11 06:10:00,20
2018-09-11 06:40:00,22
2018-09-11 07:10:00,28
2018-09-11 07:40:00,55
2018-09-11 08:10:00,172
2018-09-11 08:40:00,222
2018-09-11 09:10:00,286
2018-09-11 09:40:00,386
2018-09-11 10:10:00,441
2018-09-11 10:40:00,471
2018-09-11 11:10:00,506
2018-09-11 11:40:00,524
2018-09-11 12:10:00,523
2018-09-11 12:40:00,454
2018-09-11 13:10:00,483
2018-09-11 13:40:00,423
2018-09-11 14:10:00,402
2018-09-11 14:40:00,337
2018-09-11 15:10:00,312
2018-09-11 15:40:00,305
2018-09-11 16:10:00,320
2018-09-11 16:40:00,297
2018-09-11 17:10:00,254
2018-09-11 17:40:00,146
2018-09-11 18:10:00,113
2018-09-11 18:40:00,144
2018-09-11 19:10:00,133
